question,subject,correct_answer,llm_answer,is_correct,confidence,response_time,distractor_set,distractor_type,model
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,2.5476019382476807,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,95.0,0.707169771194458,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,95.0,0.6027650833129883,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,95.0,0.42572712898254395,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.4817349910736084,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.5421450138092041,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,90.0,0.5432491302490234,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which philosopher is associated with the concept of the 'social contract'?,philosophy,Jean-Jacques Rousseau,Jean-Jacques Rousseau,True,90.0,0.49458980560302734,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.820605993270874,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,100.0,0.4980893135070801,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,95.0,0.5846669673919678,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
The Treaty of Versailles was signed at the end of which war?,high_school_world_history,World War I,World War I,True,100.0,0.39870715141296387,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,90.0,0.525076150894165,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the primary role of fiber in the diet?,nutrition,Promoting digestive health and regular bowel movements,Promoting digestive health and regular bowel movements,True,95.0,0.5002310276031494,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is NOT one of Freud's psychosexual stages of development?,high_school_psychology,Cognitive stage,Analytical stage,False,95.0,0.4298269748687744,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is the most common cause of community-acquired pneumonia?,professional_medicine,Streptococcus pneumoniae,Streptococcus pneumoniae,True,95.0,0.5288717746734619,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
An object with mass m is moving with velocity v. What is its kinetic energy?,high_school_physics,½mv²,mv²,False,100.0,0.40773487091064453,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the solution to the system of equations: 2x + y = 5 and x - y = 1?,high_school_mathematics,"x = 2, y = 1",Error: No clear answer,False,,2.86031174659729,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is Newton's Second Law of Motion?,high_school_physics,F = ma,F = ma,True,100.0,0.4339478015899658,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
"A patient presents with elevated blood pressure, headache, and dizziness. The most appropriate initial diagnostic test would be:",professional_medicine,24-hour ambulatory blood pressure monitoring,24-hour ambulatory blood pressure monitoring,True,90.0,0.5943269729614258,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.8303730487823486,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the time complexity of the quicksort algorithm in the average case?,college_computer_science,O(n log n),O(n log n),True,95.0,0.5224008560180664,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,95.0,0.4270479679107666,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Under what circumstances can a private citizen legally use deadly force against another person?,professional_law,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,When the person reasonably believes deadly force is necessary for self-defense against an imminent threat of death or serious bodily harm,True,95.0,0.9526219367980957,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,is:,False,100.0,2.191152811050415,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,95.0,0.532073974609375,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is NOT involved in photosynthesis?,high_school_biology,Mitochondria,Mitochondria,True,95.0,0.41992998123168945,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Who was the first Emperor of China?,high_school_world_history,Qin Shi Huang,Qin Shi Huang,True,95.0,0.6902987957000732,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the primary function of mitochondria in a cell?,high_school_biology,Energy production through cellular respiration,Energy production through cellular respiration,True,95.0,0.5115456581115723,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is NOT a principle of object-oriented programming?,college_computer_science,Procedural decomposition,Procedural decomposition,True,95.0,0.45667505264282227,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
"According to Kant's categorical imperative, one should:",philosophy,"Act only according to that maxim whereby you can, at the same time, will that it should become a universal law","Act only according to that maxim whereby you can, at the same time, will that it should become a universal law",True,100.0,0.7283918857574463,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
"If f(x) = 3x² - 2x + 5, what is f'(x)?",high_school_mathematics,6x - 2,is:,False,100.0,1.8422982692718506,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
What is the recency effect in memory?,high_school_psychology,The tendency to better recall items that were presented last in a sequence,The tendency to better recall items that were presented last in a sequence,True,95.0,0.6608388423919678,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
A plaintiff brings a products liability action against the manufacturer of a lawnmower. The plaintiff was injured while using the lawnmower when his foot slipped under the mower. The plaintiff's expert witness testifies that the blade guard was of a type that was more dangerous than alternative designs. The defendant's expert testifies that the blade guard was designed in accordance with government safety regulations. The jury should find for whom?,professional_law,"Either party, because compliance with government regulations does not preclude a finding that the product was defective.","Either party, because compliance with government regulations does not preclude a finding that the product was defective.",True,90.0,0.6238410472869873,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
Which of the following is NOT a water-soluble vitamin?,nutrition,Vitamin E,Vitamin E,True,95.0,0.5143563747406006,mmlu_distractors_syntax_manipulations,syntax_manipulations,gpt-4o-mini
